RegionID,102001,394913,753899,394463,394514,394974,394692,395209,394856,394347,394404,395057,394532,395025,394976,395078,394865,395056,395121,395148,394358,394530,394982,394998,394458,395045,395055,394943,394466,394475,394735,394775,394492,394705,395059,394355,395194,394902,395005,394862,394714,394849,394935,394807,394669,395022,394910,394425,395012,394388,395053,395031,394640,395167,395169,394619,395238,394415,394312,394308,394938,394908,394357,394753,394653,394952,394318,394561,394367,394521,394843,394486,394648,394304,753906,394798,395134,394457,395143,394484,395235,395224,395115,394440,394399,395160,394816,394766,394931,394528,394531,394711,394352,394666,395006,394602
SizeRank,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,94,96,100,159
RegionName,United States,"New York, NY","Los Angeles-Long Beach-Anaheim, CA","Chicago, IL","Dallas-Fort Worth, TX","Philadelphia, PA","Houston, TX","Washington, DC","Miami-Fort Lauderdale, FL","Atlanta, GA","Boston, MA","San Francisco, CA","Detroit, MI","Riverside, CA","Phoenix, AZ","Seattle, WA","Minneapolis-St Paul, MN","San Diego, CA","St. Louis, MO","Tampa, FL","Baltimore, MD","Denver, CO","Pittsburgh, PA","Portland, OR","Charlotte, NC","Sacramento, CA","San Antonio, TX","Orlando, FL","Cincinnati, OH","Cleveland, OH","Kansas City, MO","Las Vegas, NV","Columbus, OH","Indianapolis, IN","San Jose, CA","Austin, TX","Virginia Beach, VA","Nashville, TN","Providence, RI","Milwaukee, WI","Jacksonville, FL","Memphis, TN","Oklahoma City, OK","Louisville-Jefferson County, KY","Hartford, CT","Richmond, VA","New Orleans, LA","Buffalo, NY","Raleigh, NC","Birmingham, AL","Salt Lake City, UT","Rochester, NY","Grand Rapids, MI","Tucson, AZ","Tulsa, OK","Fresno, CA","Worcester, MA","Stamford, CT","Albuquerque, NM","Albany, NY","Omaha, NE","New Haven, CT","Bakersfield, CA","Knoxville, TN","Greenville, SC","Ventura, CA","Allentown, PA","El Paso, TX","Baton Rouge, LA","Dayton, OH","McAllen, TX","Columbia, SC","Greensboro, NC","Akron, OH","North Port-Sarasota-Bradenton, FL","Little Rock, AR","Stockton, CA","Charleston, SC","Syracuse, NY","Colorado Springs, CO","Winston-Salem, NC","Wichita, KS","Springfield, MA","Fort Myers, FL","Boise City, ID","Toledo, OH","Madison, WI","Lakeland, FL","Ogden, UT","Daytona Beach, FL","Des Moines, IA","Jackson, MS","Augusta, GA","Harrisburg, PA","Provo, UT","Fort Collins, CO"
RegionType,Country,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa,Msa
StateName,,NY,CA,IL,TX,PA,TX,DC,FL,GA,MA,CA,MI,CA,AZ,WA,MN,CA,MO,FL,MD,CO,PA,OR,NC,CA,TX,FL,OH,OH,MO,NV,OH,IN,CA,TX,VA,TN,RI,WI,FL,TN,OK,KY,CT,VA,LA,NY,NC,AL,UT,NY,MI,AZ,OK,CA,MA,CT,NM,NY,NE,CT,CA,TN,SC,CA,PA,TX,LA,OH,TX,SC,NC,OH,FL,AR,CA,SC,NY,CO,NC,KS,MA,FL,ID,OH,WI,FL,UT,FL,IA,MS,GA,PA,UT,CO
2018-01-06,78.0,103.0,50.0,89.0,64.0,86.0,75.0,71.0,89.0,65.0,54.0,34.0,59.0,55.0,68.0,44.0,68.0,47.0,77.0,58.0,77.0,44.0,101.0,59.0,56.0,48.0,75.0,62.0,65.0,87.0,69.0,65.0,44.0,65.0,25.0,70.0,112.0,39.0,74.0,59.0,72.0,69.0,,73.0,,79.0,82.0,64.0,49.0,82.0,42.0,73.0,49.0,61.0,92.0,35.0,54.0,,77.0,99.0,76.0,,85.0,85.0,66.0,53.0,91.0,91.0,,63.0,,,96.0,83.0,83.0,,46.0,77.0,105.0,45.0,84.0,75.0,79.0,89.0,48.0,78.0,85.0,53.0,43.0,58.0,67.0,96.0,,79.0,59.0,61.0
2018-01-13,79.0,106.0,52.0,89.0,64.0,89.0,75.0,74.0,86.0,65.0,55.0,36.0,60.0,56.0,66.0,45.0,69.0,46.0,75.0,54.0,80.0,45.0,102.0,59.0,56.0,47.0,77.0,62.0,68.0,89.0,66.0,64.0,43.0,66.0,29.0,71.0,110.0,41.0,77.0,56.0,73.0,72.0,,74.0,105.0,75.0,80.0,66.0,50.0,86.0,45.0,75.0,47.0,59.0,93.0,43.0,62.0,99.0,80.0,103.0,49.0,96.0,88.0,87.0,67.0,52.0,99.0,89.0,,61.0,,,92.0,85.0,79.0,119.0,43.0,78.0,107.0,48.0,84.0,78.0,83.0,84.0,52.0,78.0,82.0,61.0,48.0,65.0,68.0,90.0,,84.0,56.0,69.0
2018-01-20,79.0,106.0,52.0,87.0,64.0,92.0,77.0,74.0,84.0,65.0,56.0,34.0,59.0,56.0,63.0,40.0,69.0,46.0,73.0,58.0,78.0,43.0,101.0,60.0,54.0,46.0,79.0,65.0,70.0,89.0,67.0,57.0,47.0,66.0,29.0,71.0,110.0,44.0,80.0,57.0,74.0,71.0,68.0,70.0,98.0,70.0,78.0,71.0,52.0,88.0,49.0,78.0,49.0,61.0,93.0,40.0,63.0,112.0,76.0,100.0,49.0,115.0,85.0,84.0,65.0,55.0,91.0,92.0,,62.0,83.0,92.0,92.0,84.0,85.0,132.0,44.0,77.0,95.0,49.0,90.0,78.0,85.0,86.0,56.0,79.0,78.0,60.0,50.0,58.0,66.0,93.0,,82.0,50.0,70.0
2018-01-27,78.0,107.0,50.0,87.0,64.0,91.0,76.0,72.0,85.0,61.0,53.0,33.0,59.0,54.0,57.0,39.0,71.0,49.0,75.0,58.0,77.0,40.0,103.0,58.0,51.0,43.0,80.0,64.0,62.0,91.0,63.0,58.0,47.0,65.0,26.0,66.0,117.0,50.0,75.0,62.0,70.0,76.0,,58.0,96.0,71.0,78.0,71.0,49.0,88.0,50.0,81.0,55.0,63.0,94.0,37.0,59.0,123.0,72.0,101.0,46.0,108.0,82.0,79.0,66.0,54.0,90.0,94.0,,60.0,,,91.0,85.0,85.0,126.0,42.0,74.0,101.0,50.0,99.0,73.0,76.0,92.0,62.0,78.0,83.0,70.0,53.0,65.0,71.0,97.0,,83.0,47.0,74.0
2018-02-03,75.0,104.0,46.0,83.0,62.0,87.0,73.0,73.0,84.0,60.0,51.0,29.0,57.0,54.0,56.0,33.0,65.0,45.0,71.0,58.0,77.0,34.0,104.0,54.0,51.0,39.0,79.0,65.0,60.0,90.0,61.0,67.0,47.0,61.0,25.0,62.0,109.0,48.0,71.0,63.0,66.0,72.0,77.0,60.0,100.0,67.0,79.0,71.0,47.0,81.0,48.0,75.0,47.0,64.0,91.0,45.0,64.0,113.0,70.0,93.0,40.0,109.0,71.0,82.0,62.0,48.0,91.0,106.0,,59.0,74.0,104.0,88.0,82.0,88.0,98.0,38.0,71.0,100.0,44.0,99.0,73.0,70.0,91.0,60.0,79.0,77.0,70.0,49.0,73.0,68.0,91.0,,80.0,42.0,71.0
2018-02-10,73.0,99.0,42.0,79.0,58.0,83.0,73.0,67.0,85.0,57.0,50.0,25.0,54.0,51.0,59.0,29.0,62.0,44.0,70.0,59.0,78.0,33.0,106.0,53.0,50.0,38.0,75.0,62.0,57.0,88.0,61.0,68.0,48.0,62.0,22.0,60.0,114.0,48.0,68.0,62.0,64.0,72.0,81.0,53.0,93.0,64.0,80.0,69.0,41.0,74.0,47.0,69.0,52.0,63.0,91.0,40.0,61.0,107.0,70.0,87.0,41.0,106.0,68.0,75.0,63.0,44.0,105.0,107.0,,58.0,,102.0,92.0,84.0,91.0,102.0,34.0,67.0,104.0,39.0,99.0,74.0,65.0,92.0,55.0,76.0,71.0,62.0,43.0,77.0,68.0,89.0,,82.0,37.0,70.0
2018-02-17,71.0,93.0,40.0,76.0,55.0,81.0,70.0,66.0,84.0,53.0,45.0,24.0,53.0,49.0,58.0,26.0,59.0,41.0,68.0,55.0,79.0,30.0,105.0,49.0,48.0,36.0,74.0,58.0,52.0,86.0,59.0,68.0,44.0,60.0,20.0,56.0,115.0,44.0,66.0,53.0,62.0,65.0,,59.0,91.0,57.0,81.0,60.0,37.0,74.0,38.0,65.0,51.0,61.0,88.0,38.0,62.0,107.0,72.0,85.0,39.0,102.0,64.0,75.0,64.0,40.0,106.0,107.0,,57.0,97.0,,95.0,84.0,89.0,87.0,31.0,60.0,110.0,38.0,95.0,77.0,58.0,90.0,45.0,78.0,73.0,63.0,42.0,84.0,68.0,88.0,,84.0,36.0,66.0
2018-02-24,68.0,88.0,37.0,70.0,52.0,83.0,68.0,65.0,82.0,52.0,41.0,22.0,50.0,47.0,56.0,23.0,51.0,37.0,63.0,54.0,77.0,28.0,102.0,47.0,46.0,35.0,72.0,57.0,52.0,82.0,60.0,64.0,38.0,60.0,20.0,52.0,101.0,39.0,64.0,49.0,59.0,59.0,71.0,58.0,79.0,45.0,79.0,57.0,35.0,68.0,31.0,57.0,45.0,59.0,83.0,35.0,61.0,103.0,71.0,78.0,37.0,96.0,62.0,75.0,62.0,37.0,111.0,103.0,,55.0,,79.0,98.0,82.0,88.0,83.0,31.0,59.0,100.0,33.0,90.0,86.0,59.0,85.0,42.0,77.0,65.0,57.0,36.0,80.0,64.0,82.0,,86.0,40.0,59.0
2018-03-03,66.0,81.0,35.0,66.0,49.0,80.0,66.0,61.0,84.0,48.0,39.0,21.0,47.0,45.0,57.0,22.0,47.0,36.0,62.0,53.0,76.0,27.0,100.0,44.0,42.0,34.0,74.0,52.0,49.0,82.0,56.0,49.0,35.0,57.0,19.0,46.0,100.0,39.0,60.0,46.0,60.0,57.0,,54.0,81.0,42.0,78.0,59.0,30.0,63.0,26.0,56.0,41.0,56.0,81.0,33.0,54.0,99.0,69.0,79.0,33.0,90.0,59.0,70.0,63.0,37.0,102.0,96.0,,53.0,,,104.0,82.0,90.0,93.0,29.0,58.0,105.0,32.0,96.0,84.0,61.0,87.0,47.0,74.0,67.0,54.0,31.0,74.0,59.0,83.0,,85.0,44.0,57.0
2018-03-10,64.0,74.0,35.0,58.0,48.0,79.0,63.0,61.0,84.0,46.0,34.0,19.0,48.0,45.0,53.0,20.0,42.0,33.0,60.0,53.0,71.0,24.0,95.0,39.0,38.0,31.0,72.0,48.0,47.0,79.0,52.0,52.0,31.0,55.0,18.0,42.0,94.0,36.0,59.0,41.0,57.0,51.0,51.0,53.0,82.0,41.0,76.0,55.0,29.0,61.0,19.0,55.0,35.0,54.0,82.0,30.0,48.0,87.0,69.0,77.0,36.0,78.0,57.0,70.0,60.0,36.0,78.0,90.0,65.0,53.0,,,106.0,75.0,91.0,83.0,30.0,57.0,115.0,29.0,100.0,87.0,60.0,88.0,42.0,74.0,68.0,57.0,30.0,70.0,54.0,86.0,,74.0,45.0,50.0
2018-03-17,62.0,72.0,35.0,54.0,47.0,74.0,61.0,58.0,81.0,44.0,31.0,19.0,45.0,45.0,54.0,20.0,39.0,34.0,58.0,53.0,66.0,24.0,95.0,38.0,36.0,31.0,71.0,47.0,45.0,80.0,49.0,52.0,30.0,52.0,18.0,42.0,88.0,34.0,58.0,44.0,58.0,54.0,47.0,45.0,79.0,37.0,74.0,54.0,29.0,57.0,21.0,52.0,34.0,53.0,79.0,34.0,45.0,84.0,66.0,77.0,39.0,75.0,54.0,70.0,62.0,35.0,72.0,87.0,61.0,50.0,,43.0,100.0,72.0,92.0,83.0,30.0,61.0,106.0,28.0,101.0,77.0,62.0,88.0,45.0,72.0,64.0,55.0,28.0,70.0,50.0,86.0,,68.0,47.0,46.0
2018-03-24,60.0,72.0,34.0,50.0,46.0,67.0,59.0,54.0,79.0,40.0,31.0,19.0,43.0,45.0,57.0,18.0,40.0,35.0,56.0,52.0,65.0,23.0,91.0,34.0,31.0,29.0,71.0,45.0,41.0,79.0,45.0,50.0,31.0,49.0,17.0,43.0,88.0,33.0,56.0,43.0,58.0,53.0,43.0,40.0,78.0,39.0,71.0,50.0,27.0,55.0,24.0,53.0,32.0,51.0,75.0,34.0,41.0,83.0,60.0,81.0,30.0,70.0,52.0,68.0,58.0,35.0,67.0,92.0,,47.0,99.0,48.0,95.0,69.0,90.0,84.0,29.0,56.0,104.0,28.0,94.0,65.0,60.0,88.0,41.0,68.0,61.0,51.0,28.0,64.0,55.0,88.0,,57.0,40.0,45.0
2018-03-31,57.0,72.0,33.0,46.0,44.0,63.0,56.0,51.0,76.0,40.0,28.0,19.0,40.0,45.0,57.0,17.0,40.0,35.0,54.0,50.0,61.0,21.0,89.0,32.0,29.0,27.0,68.0,44.0,37.0,77.0,43.0,50.0,28.0,48.0,18.0,40.0,85.0,30.0,58.0,40.0,56.0,61.0,44.0,32.0,73.0,35.0,70.0,42.0,27.0,54.0,27.0,52.0,28.0,51.0,74.0,33.0,37.0,78.0,58.0,76.0,35.0,71.0,53.0,64.0,50.0,33.0,71.0,88.0,46.0,46.0,111.0,51.0,89.0,69.0,84.0,83.0,27.0,57.0,98.0,32.0,85.0,63.0,58.0,83.0,33.0,66.0,52.0,55.0,26.0,60.0,56.0,84.0,,50.0,31.0,41.0
2018-04-07,57.0,74.0,33.0,47.0,43.0,63.0,54.0,49.0,77.0,39.0,30.0,19.0,35.0,46.0,58.0,16.0,39.0,37.0,53.0,48.0,61.0,21.0,85.0,32.0,29.0,26.0,67.0,46.0,37.0,75.0,45.0,52.0,27.0,48.0,17.0,40.0,81.0,33.0,58.0,40.0,57.0,58.0,40.0,32.0,65.0,32.0,66.0,40.0,29.0,53.0,27.0,50.0,32.0,50.0,71.0,37.0,36.0,76.0,51.0,77.0,37.0,71.0,51.0,62.0,47.0,32.0,80.0,94.0,,43.0,121.0,66.0,85.0,72.0,81.0,79.0,28.0,55.0,82.0,31.0,78.0,56.0,55.0,84.0,34.0,62.0,51.0,52.0,24.0,56.0,52.0,82.0,,51.0,27.0,34.0
2018-04-14,56.0,75.0,33.0,46.0,42.0,61.0,52.0,44.0,78.0,37.0,28.0,19.0,33.0,45.0,55.0,15.0,38.0,39.0,50.0,47.0,60.0,19.0,78.0,29.0,28.0,24.0,64.0,45.0,36.0,71.0,43.0,59.0,25.0,46.0,16.0,36.0,83.0,34.0,53.0,35.0,56.0,51.0,52.0,32.0,61.0,33.0,61.0,38.0,27.0,52.0,23.0,47.0,30.0,47.0,69.0,34.0,32.0,73.0,45.0,76.0,31.0,63.0,50.0,60.0,42.0,32.0,84.0,97.0,,43.0,,85.0,88.0,75.0,79.0,77.0,25.0,53.0,83.0,28.0,71.0,55.0,48.0,87.0,31.0,54.0,48.0,49.0,21.0,51.0,52.0,78.0,,54.0,25.0,33.0
2018-04-21,55.0,73.0,32.0,45.0,41.0,60.0,50.0,41.0,79.0,37.0,26.0,19.0,29.0,44.0,52.0,15.0,36.0,37.0,50.0,45.0,54.0,19.0,76.0,28.0,30.0,24.0,60.0,42.0,36.0,67.0,41.0,59.0,22.0,43.0,15.0,34.0,85.0,34.0,49.0,34.0,55.0,47.0,58.0,32.0,58.0,31.0,64.0,39.0,26.0,51.0,20.0,45.0,30.0,47.0,71.0,31.0,33.0,63.0,44.0,71.0,32.0,63.0,47.0,54.0,38.0,33.0,87.0,93.0,90.0,43.0,122.0,95.0,86.0,73.0,81.0,69.0,24.0,55.0,82.0,27.0,73.0,63.0,48.0,90.0,29.0,54.0,54.0,52.0,21.0,55.0,43.0,73.0,,48.0,31.0,39.0
2018-04-28,54.0,72.0,32.0,45.0,41.0,59.0,49.0,38.0,80.0,35.0,24.0,18.0,27.0,42.0,50.0,15.0,36.0,36.0,47.0,44.0,51.0,19.0,71.0,27.0,33.0,23.0,60.0,41.0,37.0,66.0,42.0,56.0,21.0,40.0,14.0,34.0,84.0,36.0,50.0,32.0,56.0,35.0,63.0,35.0,54.0,29.0,65.0,37.0,26.0,49.0,17.0,40.0,33.0,47.0,74.0,31.0,32.0,59.0,42.0,67.0,33.0,56.0,49.0,54.0,39.0,35.0,87.0,99.0,93.0,42.0,115.0,102.0,84.0,74.0,83.0,57.0,26.0,52.0,76.0,24.0,71.0,62.0,42.0,90.0,25.0,51.0,59.0,48.0,23.0,57.0,43.0,71.0,,49.0,31.0,39.0
2018-05-05,52.0,71.0,31.0,44.0,39.0,59.0,48.0,40.0,79.0,34.0,21.0,18.0,26.0,40.0,48.0,14.0,35.0,36.0,45.0,44.0,52.0,18.0,66.0,26.0,33.0,24.0,57.0,39.0,35.0,64.0,38.0,48.0,21.0,33.0,14.0,32.0,98.0,35.0,47.0,33.0,57.0,40.0,68.0,36.0,52.0,30.0,63.0,35.0,24.0,48.0,19.0,37.0,27.0,50.0,71.0,29.0,31.0,56.0,42.0,61.0,33.0,59.0,46.0,54.0,39.0,36.0,74.0,96.0,89.0,42.0,,98.0,76.0,69.0,85.0,48.0,26.0,56.0,77.0,24.0,70.0,61.0,43.0,89.0,25.0,46.0,53.0,46.0,24.0,55.0,45.0,67.0,43.0,51.0,35.0,39.0
2018-05-12,50.0,69.0,31.0,43.0,38.0,59.0,47.0,39.0,80.0,34.0,21.0,17.0,25.0,39.0,50.0,14.0,35.0,34.0,45.0,43.0,48.0,18.0,62.0,25.0,35.0,24.0,59.0,40.0,32.0,63.0,36.0,36.0,20.0,31.0,14.0,32.0,96.0,35.0,43.0,33.0,55.0,42.0,62.0,37.0,46.0,30.0,67.0,33.0,22.0,45.0,19.0,39.0,25.0,51.0,74.0,34.0,30.0,51.0,41.0,56.0,33.0,59.0,51.0,51.0,41.0,36.0,66.0,94.0,71.0,39.0,87.0,84.0,68.0,64.0,85.0,53.0,25.0,53.0,73.0,23.0,68.0,61.0,41.0,91.0,22.0,45.0,54.0,48.0,27.0,52.0,46.0,68.0,,46.0,33.0,43.0
2018-05-19,49.0,69.0,31.0,43.0,37.0,57.0,46.0,41.0,80.0,32.0,21.0,17.0,25.0,38.0,51.0,15.0,35.0,36.0,42.0,42.0,49.0,18.0,57.0,25.0,35.0,24.0,59.0,41.0,31.0,62.0,34.0,34.0,20.0,28.0,14.0,30.0,92.0,36.0,43.0,30.0,54.0,45.0,62.0,40.0,44.0,32.0,62.0,30.0,23.0,46.0,17.0,36.0,24.0,50.0,74.0,36.0,26.0,53.0,40.0,51.0,35.0,52.0,51.0,52.0,42.0,36.0,54.0,91.0,65.0,34.0,,67.0,67.0,65.0,87.0,64.0,25.0,55.0,72.0,22.0,64.0,52.0,34.0,91.0,23.0,42.0,46.0,43.0,25.0,59.0,47.0,72.0,,48.0,28.0,40.0
2018-05-26,48.0,69.0,31.0,42.0,37.0,57.0,45.0,43.0,81.0,32.0,21.0,17.0,25.0,39.0,52.0,15.0,34.0,38.0,42.0,43.0,52.0,17.0,54.0,25.0,31.0,24.0,57.0,40.0,28.0,60.0,33.0,32.0,19.0,27.0,14.0,30.0,91.0,34.0,38.0,30.0,53.0,49.0,61.0,38.0,45.0,35.0,64.0,30.0,23.0,45.0,18.0,36.0,23.0,47.0,69.0,34.0,25.0,55.0,39.0,50.0,32.0,51.0,43.0,52.0,41.0,33.0,48.0,83.0,91.0,31.0,67.0,76.0,61.0,58.0,86.0,78.0,25.0,54.0,71.0,20.0,68.0,50.0,37.0,89.0,25.0,39.0,43.0,47.0,21.0,62.0,45.0,70.0,,48.0,29.0,37.0
2018-06-02,48.0,69.0,32.0,42.0,38.0,53.0,46.0,38.0,79.0,32.0,22.0,18.0,24.0,39.0,54.0,15.0,34.0,37.0,42.0,45.0,46.0,18.0,62.0,26.0,32.0,24.0,59.0,41.0,29.0,59.0,33.0,31.0,20.0,26.0,16.0,32.0,78.0,33.0,36.0,32.0,54.0,44.0,59.0,38.0,43.0,38.0,68.0,32.0,25.0,43.0,20.0,37.0,24.0,43.0,65.0,31.0,25.0,58.0,39.0,49.0,30.0,48.0,46.0,49.0,38.0,33.0,58.0,80.0,,29.0,,76.0,60.0,59.0,86.0,85.0,24.0,52.0,66.0,20.0,65.0,47.0,35.0,90.0,27.0,41.0,45.0,51.0,24.0,69.0,41.0,65.0,29.0,48.0,27.0,37.0
2018-06-09,48.0,69.0,32.0,42.0,38.0,52.0,46.0,37.0,80.0,33.0,22.0,20.0,25.0,41.0,53.0,15.0,33.0,42.0,41.0,44.0,47.0,19.0,62.0,26.0,31.0,23.0,55.0,40.0,31.0,59.0,33.0,31.0,20.0,26.0,18.0,32.0,77.0,33.0,36.0,30.0,57.0,43.0,59.0,36.0,43.0,38.0,66.0,32.0,27.0,43.0,21.0,35.0,23.0,43.0,64.0,29.0,26.0,60.0,40.0,49.0,31.0,47.0,43.0,48.0,34.0,32.0,63.0,81.0,93.0,27.0,63.0,70.0,59.0,59.0,85.0,79.0,28.0,53.0,62.0,19.0,67.0,46.0,36.0,85.0,25.0,38.0,44.0,50.0,23.0,74.0,43.0,63.0,32.0,47.0,26.0,31.0
2018-06-16,47.0,69.0,33.0,42.0,38.0,51.0,46.0,36.0,79.0,34.0,22.0,20.0,25.0,40.0,53.0,15.0,33.0,42.0,41.0,45.0,47.0,19.0,61.0,26.0,31.0,24.0,56.0,40.0,30.0,58.0,33.0,28.0,20.0,26.0,19.0,33.0,76.0,36.0,37.0,32.0,59.0,43.0,54.0,35.0,42.0,37.0,68.0,31.0,26.0,43.0,25.0,35.0,21.0,40.0,62.0,26.0,26.0,61.0,43.0,51.0,31.0,50.0,45.0,49.0,34.0,34.0,66.0,88.0,103.0,29.0,,76.0,59.0,54.0,80.0,72.0,28.0,51.0,60.0,19.0,70.0,43.0,39.0,81.0,27.0,38.0,46.0,53.0,24.0,64.0,43.0,61.0,35.0,45.0,27.0,31.0
2018-06-23,47.0,69.0,33.0,43.0,39.0,51.0,46.0,34.0,81.0,34.0,23.0,21.0,25.0,41.0,50.0,16.0,33.0,39.0,40.0,46.0,45.0,19.0,63.0,27.0,32.0,25.0,57.0,42.0,29.0,58.0,34.0,29.0,21.0,24.0,20.0,33.0,78.0,38.0,38.0,32.0,58.0,42.0,55.0,34.0,41.0,38.0,72.0,31.0,27.0,44.0,27.0,34.0,20.0,45.0,59.0,29.0,26.0,60.0,42.0,49.0,36.0,51.0,47.0,47.0,35.0,36.0,63.0,88.0,74.0,30.0,84.0,56.0,58.0,53.0,79.0,61.0,27.0,50.0,59.0,19.0,63.0,38.0,39.0,85.0,24.0,41.0,50.0,51.0,25.0,63.0,45.0,65.0,41.0,44.0,25.0,33.0
2018-06-30,47.0,69.0,34.0,42.0,39.0,53.0,46.0,35.0,80.0,35.0,23.0,21.0,25.0,41.0,49.0,16.0,33.0,41.0,39.0,43.0,47.0,19.0,55.0,28.0,31.0,26.0,56.0,41.0,28.0,57.0,34.0,29.0,20.0,26.0,19.0,33.0,77.0,37.0,40.0,27.0,56.0,45.0,54.0,32.0,43.0,38.0,73.0,31.0,26.0,49.0,24.0,31.0,18.0,45.0,62.0,32.0,27.0,62.0,41.0,51.0,38.0,49.0,46.0,51.0,38.0,37.0,67.0,86.0,,31.0,,54.0,58.0,52.0,81.0,60.0,26.0,50.0,57.0,19.0,63.0,39.0,38.0,83.0,25.0,39.0,51.0,48.0,22.0,54.0,46.0,67.0,41.0,39.0,23.0,32.0
2018-07-07,47.0,69.0,34.0,42.0,40.0,52.0,46.0,35.0,80.0,34.0,26.0,21.0,25.0,41.0,49.0,17.0,33.0,39.0,39.0,44.0,47.0,20.0,53.0,29.0,34.0,27.0,58.0,40.0,28.0,58.0,35.0,30.0,20.0,25.0,19.0,34.0,78.0,40.0,43.0,29.0,54.0,45.0,52.0,33.0,45.0,39.0,72.0,30.0,27.0,48.0,25.0,32.0,19.0,43.0,61.0,30.0,25.0,62.0,40.0,49.0,40.0,50.0,51.0,48.0,39.0,37.0,76.0,87.0,52.0,33.0,,52.0,59.0,52.0,83.0,65.0,25.0,51.0,60.0,20.0,60.0,43.0,38.0,85.0,26.0,40.0,51.0,51.0,21.0,53.0,41.0,65.0,44.0,36.0,25.0,35.0
2018-07-14,48.0,70.0,35.0,43.0,41.0,53.0,47.0,35.0,79.0,34.0,27.0,22.0,26.0,42.0,48.0,18.0,33.0,40.0,39.0,43.0,46.0,21.0,52.0,30.0,35.0,28.0,57.0,40.0,29.0,57.0,36.0,29.0,20.0,27.0,20.0,36.0,82.0,34.0,45.0,28.0,52.0,43.0,56.0,32.0,48.0,40.0,71.0,32.0,28.0,47.0,25.0,34.0,24.0,46.0,63.0,32.0,28.0,60.0,40.0,51.0,39.0,50.0,49.0,48.0,40.0,37.0,69.0,78.0,57.0,34.0,88.0,,59.0,56.0,86.0,60.0,26.0,55.0,65.0,22.0,58.0,46.0,41.0,86.0,25.0,39.0,49.0,51.0,20.0,50.0,44.0,59.0,44.0,36.0,27.0,35.0
2018-07-21,48.0,71.0,35.0,44.0,41.0,52.0,47.0,35.0,73.0,34.0,27.0,23.0,27.0,43.0,49.0,19.0,34.0,41.0,41.0,42.0,47.0,22.0,50.0,31.0,35.0,29.0,55.0,40.0,29.0,56.0,36.0,29.0,21.0,27.0,22.0,38.0,79.0,35.0,45.0,34.0,51.0,43.0,52.0,32.0,53.0,40.0,67.0,33.0,29.0,47.0,25.0,38.0,25.0,41.0,66.0,31.0,30.0,62.0,42.0,52.0,33.0,52.0,47.0,46.0,39.0,38.0,77.0,72.0,52.0,34.0,88.0,50.0,61.0,58.0,86.0,56.0,28.0,54.0,65.0,25.0,56.0,49.0,39.0,89.0,27.0,37.0,47.0,50.0,21.0,52.0,42.0,58.0,46.0,35.0,31.0,36.0
2018-07-28,48.0,72.0,36.0,45.0,42.0,50.0,47.0,34.0,72.0,34.0,28.0,23.0,28.0,44.0,50.0,20.0,35.0,43.0,41.0,43.0,47.0,23.0,50.0,32.0,36.0,29.0,56.0,42.0,32.0,56.0,36.0,29.0,23.0,27.0,23.0,40.0,74.0,35.0,45.0,34.0,53.0,43.0,53.0,34.0,52.0,39.0,64.0,31.0,28.0,42.0,25.0,41.0,26.0,40.0,65.0,36.0,29.0,63.0,46.0,54.0,33.0,50.0,46.0,44.0,37.0,40.0,72.0,74.0,,35.0,,,58.0,57.0,82.0,68.0,30.0,55.0,66.0,24.0,52.0,48.0,40.0,90.0,25.0,39.0,50.0,49.0,20.0,56.0,43.0,63.0,51.0,38.0,31.0,36.0
2018-08-04,49.0,74.0,37.0,47.0,42.0,50.0,48.0,35.0,70.0,35.0,28.0,24.0,28.0,44.0,51.0,21.0,37.0,42.0,41.0,45.0,50.0,24.0,51.0,33.0,35.0,31.0,55.0,44.0,32.0,55.0,36.0,31.0,23.0,28.0,24.0,41.0,73.0,37.0,48.0,32.0,53.0,45.0,57.0,33.0,53.0,40.0,62.0,32.0,28.0,43.0,26.0,43.0,28.0,44.0,69.0,37.0,30.0,66.0,47.0,52.0,36.0,56.0,42.0,47.0,37.0,39.0,81.0,75.0,59.0,36.0,82.0,58.0,53.0,57.0,83.0,69.0,31.0,53.0,63.0,27.0,52.0,49.0,42.0,89.0,25.0,39.0,50.0,43.0,22.0,61.0,46.0,65.0,47.0,41.0,31.0,36.0
