RegionName,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
Colorado,191646.59300702822,193438.99029649596,195231.38758596365,197023.7848754314,198816.18216489907,200608.57945436682,202400.97674383456,204193.37403330224,205985.77132277,207778.16861223767,209570.5659017054,211362.9631911731,213155.36048064084,214947.75777010858,216740.15505957627,218532.552349044,220324.9496385117,222117.34692797944,223909.74421744718,225702.14150691486,227494.5387963826,229286.9360858503,231079.33337531803,232871.73066478572,234664.12795425346,236456.5252437212,238248.9225331889,240041.31982265663,241833.71711212432,243626.11440159206,245418.51169105974,247210.90898052749,249003.30626999523,250795.7035594629,252588.10084893066,254380.49813839834,256172.89542786608,257965.29271733382,259757.6900068015,261550.08729626925,263342.48458573694,265134.8818752047,266927.27916467236,268719.6764541401,270512.07374360785,272304.47103307553,274096.8683225433,275889.26561201096,277681.6629014787,279474.0601909464,281266.45748041413,283058.8547698819,284851.25205934956,286643.6493488173,288436.046638285,290228.4439277527,292020.84121722047,293813.23850668815,295605.6357961559,297398.0330856236,299190.4303750913,300982.827664559,302775.22495402675,304567.6222434945,306360.0195329622,308152.4168224299,309944.8141118976,311737.21140136535,313529.60869083303,315322.0059803008,317114.4032697685,318906.8005592362,320699.19784870395,322491.59513817163,324283.9924276394,326076.38971710706,327868.7870065748,329661.18429604254,331453.5815855102,333245.97887497797,335038.37616444565,336830.7734539134,338623.17074338114,340415.5680328488,342207.96532231657,344000.36261178425,345792.759901252,347585.1571907197,349377.5544801874,351169.95176965516,352962.34905912285,354754.7463485906,356547.1436380583,358339.540927526,360131.9382169937,361924.33550646144,363716.7327959292,365509.1300853969,367301.5273748646,369093.9246643323,370886.32195380004,372678.7192432678,374471.11653273547,376263.5138222032,378055.9111116709,379848.30840113864,381640.7056906063,383433.10298007407,385225.5002695418,387017.8975590095,388810.29484847724,390602.6921379449,392395.08942741266,394187.48671688035,395979.8840063481,397772.28129581583,399564.6785852835,401357.07587475126,403149.47316421894,404941.8704536867,406734.26774315437,408526.6650326221,410319.06232208986,412111.45961155754,413903.8569010253,415696.25419049297,417488.6514799607,419281.04876942845,421073.4460588962,422865.8433483638,424658.24063783156,426450.6379272993,428243.03521676705,430035.4325062348,431827.8297957024,433620.22708517016,435412.6243746379,437205.02166410565
Alabama,115202.556893468,115364.40161725065,115526.24634103331,115688.09106481596,115849.93578859861,116011.78051238127,116173.62523616392,116335.46995994658,116497.31468372923,116659.15940751188,116821.00413129454,116982.8488550772,117144.69357885985,117306.5383026425,117468.38302642516,117630.2277502078,117792.07247399047,117953.91719777312,118115.76192155576,118277.60664533843,118439.45136912107,118601.29609290374,118763.14081668638,118924.98554046903,119086.8302642517,119248.67498803434,119410.519711817,119572.36443559965,119734.2091593823,119896.05388316496,120057.89860694761,120219.74333073027,120381.58805451292,120543.43277829557,120705.27750207823,120867.12222586089,121028.96694964354,121190.81167342619,121352.65639720883,121514.5011209915,121676.34584477416,121838.1905685568,122000.03529233945,122161.8800161221,122323.72473990476,122485.56946368743,122647.41418747007,122809.25891125272,122971.10363503537,123132.94835881803,123294.79308260069,123456.63780638334,123618.48253016599,123780.32725394864,123942.1719777313,124104.01670151396,124265.8614252966,124427.70614907925,124589.5508728619,124751.39559664456,124913.24032042723,125075.08504420987,125236.92976799252,125398.77449177517,125560.61921555783,125722.4639393405,125884.30866312314,126046.15338690579,126207.99811068845,126369.8428344711,126531.68755825376,126693.53228203641,126855.37700581906,127017.22172960172,127179.06645338438,127340.91117716703,127502.75590094968,127664.60062473232,127826.44534851499,127988.29007229765,128150.1347960803,128311.97951986294,128473.82424364559,128635.66896742825,128797.51369121092,128959.35841499356,129121.20313877621,129283.04786255886,129444.89258634152,129606.73731012418,129768.58203390683,129930.42675768948,130092.27148147213,130254.11620525479,130415.96092903745,130577.8056528201,130739.65037660275,130901.4951003854,131063.33982416806,131225.18454795072,131387.02927173337,131548.873995516,131710.71871929866,131872.56344308134,132034.40816686398,132196.25289064663,132358.09761442928,132519.94233821193,132681.7870619946,132843.63178577725,133005.4765095599,133167.32123334255,133329.1659571252,133491.01068090787,133652.85540469052,133814.70012847317,133976.5448522558,134138.38957603846,134300.23429982114,134462.0790236038,134623.92374738643,134785.76847116908,134947.61319495173,135109.4579187344,135271.30264251705,135433.1473662997,135594.99209008235,135756.836813865,135918.68153764767,136080.52626143032,136242.37098521297,136404.21570899562,136566.06043277826,136727.90515656094,136889.7498803436,137051.59460412624,137213.43932790888,137375.28405169153
South Carolina,138702.85412499687,139050.91859838276,139398.98307176866,139747.04754515458,140095.11201854047,140443.17649192637,140791.24096531226,141139.30543869815,141487.36991208405,141835.43438546994,142183.49885885586,142531.56333224176,142879.62780562765,143227.69227901354,143575.75675239944,143923.82122578536,144271.88569917122,144619.95017255715,144968.01464594304,145316.07911932893,145664.14359271483,146012.20806610072,146360.27253948664,146708.3370128725,147056.40148625843,147404.46595964432,147752.53043303022,148100.59490641614,148448.659379802,148796.72385318793,149144.78832657382,149492.8527999597,149840.9172733456,150188.9817467315,150537.04622011742,150885.1106935033,151233.1751668892,151581.2396402751,151929.304113661,152277.3685870469,152625.43306043278,152973.4975338187,153321.56200720457,153669.6264805905,154017.6909539764,154365.75542736228,154713.8199007482,155061.88437413407,155409.94884752,155758.01332090588,156106.07779429178,156454.14226767767,156802.20674106356,157150.2712144495,157498.33568783535,157846.40016122127,158194.46463460717,158542.52910799306,158890.59358137898,159238.65805476485,159586.72252815077,159934.78700153664,160282.85147492256,160630.91594830845,160978.98042169434,161327.04489508027,161675.10936846613,162023.17384185205,162371.23831523795,162719.30278862384,163067.36726200973,163415.43173539563,163763.49620878155,164111.56068216742,164459.62515555334,164807.68962893923,165155.75410232513,165503.81857571105,165851.8830490969,166199.94752248283,166548.0119958687,166896.07646925462,167244.14094264052,167592.2054160264,167940.26988941233,168288.3343627982,168636.39883618412,168984.46330957,169332.5277829559,169680.5922563418,170028.6567297277,170376.72120311362,170724.78567649948,171072.8501498854,171420.9146232713,171768.9790966572,172117.0435700431,172465.10804342898,172813.1725168149,173161.23699020076,173509.3014635867,173857.36593697258,174205.43041035847,174553.4948837444,174901.55935713026,175249.62383051618,175597.68830390208,175945.75277728797,176293.81725067386,176641.88172405976,176989.94619744568,177338.01067083154,177686.07514421747,178034.13961760336,178382.20409098925,178730.26856437518,179078.33303776104,179426.39751114696,179774.46198453283,180122.52645791875,180470.59093130464,180818.65540469054,181166.71987807646,181514.78435146232,181862.84882484825,182210.91329823414,182558.97777162003,182907.04224500593,183255.10671839182,183603.17119177774,183951.2356651636,184299.30013854953,184647.36461193542,184995.42908532132,185343.49355870724,185691.5580320931,186039.62250547903,186387.68697886492
Louisiana,145359.2765397889,145572.5153638814,145785.7541879739,145998.9930120664,146212.2318361589,146425.4706602514,146638.70948434388,146851.9483084364,147065.1871325289,147278.42595662142,147491.6647807139,147704.9036048064,147918.1424288989,148131.38125299138,148344.6200770839,148557.8589011764,148771.09772526892,148984.3365493614,149197.5753734539,149410.8141975464,149624.05302163892,149837.2918457314,150050.5306698239,150263.76949391642,150477.0083180089,150690.2471421014,150903.4859661939,151116.72479028642,151329.9636143789,151543.2024384714,151756.44126256392,151969.68008665642,152182.9189107489,152396.1577348414,152609.39655893392,152822.6353830264,153035.87420711893,153249.11303121143,153462.35185530392,153675.5906793964,153888.82950348893,154102.06832758142,154315.30715167391,154528.54597576644,154741.78479985893,154955.02362395142,155168.2624480439,155381.50127213643,155594.74009622892,155807.97892032142,156021.21774441394,156234.45656850643,156447.69539259892,156660.9342166914,156874.17304078393,157087.41186487643,157300.65068896895,157513.88951306144,157727.12833715393,157940.36716124642,158153.60598533895,158366.84480943144,158580.08363352393,158793.32245761645,159006.56128170894,159219.80010580143,159433.03892989393,159646.27775398645,159859.51657807894,160072.75540217143,160285.99422626395,160499.23305035644,160712.47187444894,160925.71069854143,161138.94952263395,161352.18834672644,161565.42717081896,161778.66599491145,161991.90481900395,162205.14364309644,162418.38246718893,162631.62129128145,162844.86011537394,163058.09893946646,163271.33776355896,163484.57658765145,163697.81541174394,163911.05423583646,164124.29305992895,164337.53188402145,164550.77070811397,164764.00953220646,164977.24835629895,165190.48718039144,165403.72600448396,165616.96482857646,165830.20365266898,166043.44247676147,166256.68130085396,166469.92012494645,166683.15894903895,166896.39777313147,167109.63659722396,167322.87542131648,167536.11424540897,167749.35306950146,167962.59189359396,168175.83071768648,168389.06954177897,168602.30836587146,168815.54718996398,169028.78601405647,169242.02483814897,169455.26366224146,169668.50248633398,169881.74131042647,170094.98013451896,170308.21895861148,170521.45778270398,170734.69660679647,170947.93543088896,171161.17425498148,171374.41307907397,171587.6519031665,171800.890727259,172014.12955135148,172227.36837544397,172440.6071995365,172653.84602362898,172867.08484772147,173080.323671814,173293.5624959065,173506.80131999898,173720.04014409147,173933.278968184,174146.51779227649,174359.75661636898,174572.9954404615
Kentucky,105232.5369322619,105503.85822102427,105775.17950978664,106046.50079854901,106317.82208731139,106589.14337607377,106860.46466483615,107131.78595359852,107403.10724236089,107674.42853112327,107945.74981988565,108217.07110864802,108488.39239741038,108759.71368617276,109031.03497493514,109302.35626369753,109573.67755245989,109844.99884122226,110116.32012998464,110387.64141874702,110658.9627075094,110930.28399627177,111201.60528503414,111472.92657379652,111744.2478625589,112015.56915132127,112286.89044008363,112558.21172884601,112829.5330176084,113100.85430637078,113372.17559513314,113643.49688389551,113914.81817265789,114186.13946142027,114457.46075018264,114728.782038945,115000.10332770739,115271.42461646977,115542.74590523215,115814.06719399452,116085.38848275688,116356.70977151926,116628.03106028165,116899.35234904401,117170.67363780638,117441.99492656876,117713.31621533114,117984.63750409352,118255.95879285589,118527.28008161826,118798.60137038064,119069.92265914302,119341.2439479054,119612.56523666777,119883.88652543013,120155.20781419252,120426.5291029549,120697.85039171726,120969.17168047963,121240.49296924201,121511.8142580044,121783.13554676677,122054.45683552914,122325.77812429151,122597.09941305389,122868.42070181627,123139.74199057864,123411.063279341,123682.38456810339,123953.70585686577,124225.02714562815,124496.34843439051,124767.66972315288,125038.99101191526,125310.31230067764,125581.63358944003,125852.95487820238,126124.27616696476,126395.59745572714,126666.91874448952,126938.2400332519,127209.56132201425,127480.88261077664,127752.20389953902,128023.5251883014,128294.84647706375,128566.16776582613,128837.48905458851,129108.8103433509,129380.13163211328,129651.45292087563,129922.77420963801,130194.09549840039,130465.41678716277,130736.73807592512,131008.0593646875,131279.3806534499,131550.70194221227,131822.02323097465,132093.344519737,132364.66580849938,132635.98709726176,132907.30838602415,133178.6296747865,133449.95096354888,133721.27225231126,133992.59354107364,134263.91482983602,134535.23611859838,134806.55740736076,135077.87869612314,135349.19998488552,135620.5212736479,135891.84256241025,136163.16385117263,136434.48513993502,136705.8064286974,136977.12771745975,137248.44900622213,137519.7702949845,137791.0915837469,138062.41287250927,138333.73416127163,138605.055450034,138876.3767387964,139147.69802755877,139419.01931632112,139690.3406050835,139961.66189384589,140232.98318260827,140504.30447137065,140775.625760133,141046.94704889538,141318.26833765776,141589.58962642014,141860.9109151825,142132.23220394488,142403.55349270726
Oregon,186163.37318185257,187658.864690027,189154.3561982014,190649.84770637582,192145.33921455024,193640.83072272467,195136.3222308991,196631.81373907352,198127.30524724792,199622.79675542237,201118.28826359677,202613.77977177122,204109.27127994562,205604.76278812002,207100.25429629447,208595.74580446887,210091.23731264332,211586.72882081772,213082.22032899212,214577.71183716657,216073.20334534097,217568.69485351542,219064.18636168982,220559.67786986427,222055.16937803867,223550.66088621307,225046.15239438752,226541.64390256192,228037.13541073637,229532.62691891077,231028.11842708522,232523.60993525962,234019.10144343402,235514.59295160847,237010.08445978287,238505.57596795732,240001.06747613172,241496.55898430612,242992.05049248057,244487.54200065497,245983.03350882942,247478.52501700382,248974.01652517827,250469.50803335267,251964.99954152707,253460.49104970152,254955.98255787592,256451.47406605037,257946.96557422477,259442.45708239923,260937.94859057362,262433.440098748,263928.9316069225,265424.42311509687,266919.9146232713,268415.4061314457,269910.8976396201,271406.3891477946,272901.88065596897,274397.3721641434,275892.8636723178,277388.3551804923,278883.8466886667,280379.33819684107,281874.8297050155,283370.3212131899,284865.8127213644,286361.3042295388,287856.7957377132,289352.2872458876,290847.778754062,292343.2702622365,293838.76177041087,295334.2532785853,296829.7447867597,298325.2362949342,299820.7278031086,301316.21931128297,302811.7108194574,304307.2023276318,305802.6938358063,307298.1853439807,308793.67685215507,310289.1683603295,311784.6598685039,313280.1513766784,314775.6428848528,316271.1343930272,317766.6259012016,319262.117409376,320757.6089175505,322253.1004257249,323748.5919338993,325244.0834420737,326739.5749502482,328235.0664584226,329730.55796659697,331226.0494747714,332721.5409829458,334217.0324911203,335712.5239992947,337208.01550746907,338703.5070156435,340198.9985238179,341694.4900319924,343189.9815401668,344685.4730483412,346180.9645565156,347676.45606469,349171.9475728645,350667.4390810389,352162.9305892133,353658.4220973877,355153.9136055622,356649.4051137366,358144.896621911,359640.3881300854,361135.8796382598,362631.3711464343,364126.8626546087,365622.35416278313,367117.8456709575,368613.3371791319,370108.8286873064,371604.3201954808,373099.8117036552,374595.3032118296,376090.794720004,377586.2862281785,379081.7777363529,380577.2692445273,382072.7607527017,383568.2522608762,385063.7437690506,386559.235277225,388054.7267853994,389550.2182935738,391045.7098017483
Oklahoma,100202.54527546161,100422.9870619946,100643.42884852759,100863.87063506058,101084.31242159355,101304.75420812654,101525.19599465953,101745.63778119252,101966.07956772551,102186.5213542585,102406.96314079149,102627.40492732447,102847.84671385746,103068.28850039045,103288.73028692344,103509.17207345643,103729.61385998942,103950.0556465224,104170.4974330554,104390.93921958837,104611.38100612136,104831.82279265435,105052.26457918734,105272.70636572033,105493.1481522533,105713.58993878629,105934.03172531928,106154.47351185227,106374.91529838525,106595.35708491824,106815.79887145123,107036.24065798422,107256.68244451721,107477.1242310502,107697.56601758319,107918.00780411618,108138.44959064916,108358.89137718215,108579.33316371514,108799.77495024813,109020.2167367811,109240.6585233141,109461.10030984708,109681.54209638007,109901.98388291306,110122.42566944603,110342.86745597902,110563.30924251201,110783.751029045,111004.19281557799,111224.63460211098,111445.07638864397,111665.51817517696,111885.95996170994,112106.40174824293,112326.84353477592,112547.28532130891,112767.7271078419,112988.16889437489,113208.61068090788,113429.05246744085,113649.49425397384,113869.93604050683,114090.37782703982,114310.8196135728,114531.26140010578,114751.70318663877,114972.14497317176,115192.58675970475,115413.02854623774,115633.47033277072,115853.91211930371,116074.3539058367,116294.79569236969,116515.23747890268,116735.67926543567,116956.12105196866,117176.56283850165,117397.00462503463,117617.44641156762,117837.88819810061,118058.32998463359,118278.77177116658,118499.21355769956,118719.65534423255,118940.09713076554,119160.53891729852,119380.9807038315,119601.4224903645,119821.86427689748,120042.30606343047,120262.74784996346,120483.18963649645,120703.63142302944,120924.07320956243,121144.51499609541,121364.9567826284,121585.39856916139,121805.84035569438,122026.28214222737,122246.72392876036,122467.16571529333,122687.60750182632,122908.04928835931,123128.4910748923,123348.93286142529,123569.37464795826,123789.81643449125,124010.25822102424,124230.70000755723,124451.14179409022,124671.5835806232,124892.0253671562,125112.46715368918,125332.90894022217,125553.35072675516,125773.79251328815,125994.23429982114,126214.67608635413,126435.11787288712,126655.5596594201,126876.0014459531,127096.44323248607,127316.88501901906,127537.32680555205,127757.76859208503,127978.21037861802,128198.652165151,128419.09395168399,128639.53573821698,128859.97752474996,129080.41931128295,129300.86109781594,129521.30288434893,129741.74467088192,129962.18645741491,130182.6282439479,130403.07003048089
Connecticut,250498.5472856891,250456.54555256065,250414.5438194322,250372.54208630376,250330.5403531753,250288.53862004686,250246.53688691842,250204.53515378997,250162.53342066152,250120.53168753308,250078.5299544046,250036.52822127615,249994.5264881477,249952.52475501926,249910.5230218908,249868.52128876236,249826.51955563392,249784.51782250547,249742.51608937702,249700.51435624858,249658.51262312013,249616.51088999168,249574.50915686323,249532.5074237348,249490.50569060634,249448.5039574779,249406.50222434945,249364.500491221,249322.49875809255,249280.4970249641,249238.49529183566,249196.4935587072,249154.49182557876,249112.49009245032,249070.48835932187,249028.48662619342,248986.48489306498,248944.48315993653,248902.48142680808,248860.47969367963,248818.4779605512,248776.4762274227,248734.47449429426,248692.47276116582,248650.47102803737,248608.46929490892,248566.46756178048,248524.46582865203,248482.46409552358,248440.46236239513,248398.4606292667,248356.45889613824,248314.4571630098,248272.45542988135,248230.4536967529,248188.45196362445,248146.450230496,248104.44849736756,248062.4467642391,248020.44503111066,247978.44329798222,247936.44156485377,247894.43983172532,247852.43809859687,247810.43636546843,247768.43463233998,247726.43289921153,247684.4311660831,247642.42943295464,247600.4276998262,247558.42596669775,247516.4242335693,247474.42250044085,247432.4207673124,247390.41903418396,247348.41730105548,247306.41556792703,247264.4138347986,247222.41210167014,247180.4103685417,247138.40863541325,247096.4069022848,247054.40516915635,247012.4034360279,246970.40170289946,246928.399969771,246886.39823664256,246844.39650351412,246802.39477038567,246760.39303725722,246718.39130412877,246676.38957100033,246634.38783787188,246592.38610474343,246550.384371615,246508.38263848654,246466.3809053581,246424.37917222964,246382.3774391012,246340.37570597275,246298.3739728443,246256.37223971586,246214.3705065874,246172.36877345896,246130.36704033052,246088.36530720207,246046.3635740736,246004.36184094514,245962.3601078167,245920.35837468825,245878.3566415598,245836.35490843136,245794.3531753029,245752.35144217446,245710.34970904602,245668.34797591757,245626.34624278912,245584.34450966067,245542.34277653223,245500.34104340378,245458.33931027533,245416.3375771469,245374.33584401844,245332.33411089,245290.33237776154,245248.3306446331,245206.32891150465,245164.3271783762,245122.32544524776,245080.3237121193,245038.32197899086,244996.32024586241,244954.31851273397,244912.31677960552,244870.31504647707,244828.31331334863,244786.31158022018,244744.30984709173
Iowa,113689.65637201804,113976.5013477089,114263.34632339975,114550.19129909061,114837.03627478147,115123.88125047233,115410.72622616318,115697.57120185404,115984.4161775449,116271.26115323577,116558.10612892662,116844.95110461747,117131.79608030833,117418.6410559992,117705.48603169006,117992.33100738091,118279.17598307176,118566.02095876262,118852.86593445348,119139.71091014435,119426.5558858352,119713.40086152605,120000.2458372169,120287.09081290777,120573.93578859864,120860.78076428949,121147.62573998034,121434.4707156712,121721.31569136206,122008.16066705293,122295.00564274378,122581.85061843463,122868.6955941255,123155.54056981635,123442.38554550722,123729.23052119807,124016.07549688892,124302.92047257979,124589.76544827066,124876.61042396151,125163.45539965236,125450.30037534321,125737.14535103408,126023.99032672495,126310.8353024158,126597.68027810665,126884.5252537975,127171.37022948837,127458.21520517924,127745.06018087009,128031.90515656094,128318.7501322518,128605.59510794266,128892.44008363353,129179.28505932438,129466.13003501523,129752.9750107061,130039.81998639695,130326.66496208782,130613.50993777867,130900.35491346952,131187.1998891604,131474.04486485122,131760.8898405421,132047.73481623296,132334.5797919238,132621.4247676147,132908.26974330551,133195.1147189964,133481.95969468725,133768.8046703781,134055.64964606898,134342.4946217598,134629.3395974507,134916.18457314154,135203.0295488324,135489.87452452327,135776.7195002141,136063.56447590498,136350.40945159583,136637.25442728668,136924.09940297756,137210.9443786684,137497.78935435927,137784.63433005012,138071.47930574097,138358.32428143185,138645.1692571227,138932.01423281356,139218.8592085044,139505.70418419526,139792.54915988614,140079.394135577,140366.23911126785,140653.0840869587,140939.92906264955,141226.77403834043,141513.61901403128,141800.46398972214,142087.30896541302,142374.15394110384,142660.99891679472,142947.84389248557,143234.68886817642,143521.5338438673,143808.37881955813,144095.223795249,144382.06877093986,144668.91374663071,144955.7587223216,145242.60369801242,145529.4486737033,145816.29364939415,146103.138625085,146389.9836007759,146676.8285764667,146963.6735521576,147250.51852784844,147537.3635035393,147824.20847923018,148111.053454921,148397.89843061188,148684.74340630273,148971.58838199358,149258.43335768447,149545.2783333753,149832.12330906617,150118.96828475702,150405.81326044787,150692.65823613876,150979.50321182958,151266.34818752046,151553.1931632113,151840.03813890216,152126.88311459305,152413.72809028387,152700.57306597475,152987.4180416656
Mississippi,102535.35249515076,102679.37735849056,102823.40222183036,102967.42708517016,103111.45194850996,103255.47681184976,103399.50167518956,103543.52653852935,103687.55140186916,103831.57626520895,103975.60112854875,104119.62599188855,104263.65085522835,104407.67571856815,104551.70058190795,104695.72544524775,104839.75030858754,104983.77517192735,105127.80003526714,105271.82489860694,105415.84976194674,105559.87462528654,105703.89948862634,105847.92435196614,105991.94921530594,106135.97407864574,106279.99894198554,106424.02380532533,106568.04866866513,106712.07353200493,106856.09839534473,107000.12325868453,107144.14812202433,107288.17298536413,107432.19784870393,107576.22271204373,107720.24757538352,107864.27243872333,108008.29730206312,108152.32216540292,108296.34702874272,108440.37189208252,108584.39675542232,108728.42161876212,108872.44648210192,109016.4713454417,109160.49620878152,109304.52107212131,109448.54593546111,109592.57079880091,109736.59566214071,109880.62052548051,110024.64538882031,110168.67025216011,110312.6951154999,110456.71997883971,110600.7448421795,110744.7697055193,110888.7945688591,111032.8194321989,111176.8442955387,111320.8691588785,111464.8940222183,111608.91888555809,111752.9437488979,111896.96861223769,112040.9934755775,112185.01833891729,112329.04320225709,112473.06806559689,112617.09292893669,112761.11779227649,112905.14265561628,113049.16751895609,113193.19238229588,113337.2172456357,113481.24210897548,113625.26697231528,113769.29183565508,113913.31669899488,114057.34156233468,114201.36642567447,114345.39128901428,114489.41615235407,114633.44101569388,114777.46587903367,114921.49074237347,115065.51560571327,115209.54046905307,115353.56533239287,115497.59019573267,115641.61505907247,115785.63992241226,115929.66478575207,116073.68964909186,116217.71451243167,116361.73937577146,116505.76423911126,116649.78910245106,116793.81396579086,116937.83882913066,117081.86369247045,117225.88855581026,117369.91341915005,117513.93828248986,117657.96314582965,117801.98800916945,117946.01287250925,118090.03773584905,118234.06259918885,118378.08746252864,118522.11232586845,118666.13718920824,118810.16205254805,118954.18691588784,119098.21177922764,119242.23664256744,119386.26150590724,119530.28636924704,119674.31123258683,119818.33609592664,119962.36095926643,120106.38582260624,120250.41068594603,120394.43554928583,120538.46041262563,120682.48527596543,120826.51013930523,120970.53500264503,121114.55986598483,121258.58472932462,121402.60959266443,121546.63445600422,121690.65931934403,121834.68418268382,121978.70904602362,122122.73390936342,122266.75877270322
Arkansas,99559.10580648412,99771.53315363881,99983.9605007935,100196.38784794821,100408.8151951029,100621.24254225759,100833.6698894123,101046.097236567,101258.52458372168,101470.95193087638,101683.37927803109,101895.80662518578,102108.23397234047,102320.66131949518,102533.08866664987,102745.51601380456,102957.94336095927,103170.37070811396,103382.79805526865,103595.22540242336,103807.65274957806,104020.08009673274,104232.50744388744,104444.93479104215,104657.36213819684,104869.78948535153,105082.21683250624,105294.64417966093,105507.07152681562,105719.49887397033,105931.92622112502,106144.35356827971,106356.78091543441,106569.20826258912,106781.6356097438,106994.0629568985,107206.49030405321,107418.9176512079,107631.34499836259,107843.7723455173,108056.19969267199,108268.62703982668,108481.05438698138,108693.48173413608,108905.90908129077,109118.33642844547,109330.76377560018,109543.19112275486,109755.61846990956,109968.04581706427,110180.47316421896,110392.90051137365,110605.32785852836,110817.75520568305,111030.18255283774,111242.60989999244,111455.03724714713,111667.46459430183,111879.89194145653,112092.31928861124,112304.74663576591,112517.17398292062,112729.60133007533,112942.02867723002,113154.45602438471,113366.88337153941,113579.3107186941,113791.7380658488,114004.1654130035,114216.5927601582,114429.02010731288,114641.44745446759,114853.8748016223,115066.30214877697,115278.72949593168,115491.15684308638,115703.58419024108,115916.01153739577,116128.43888455047,116340.86623170516,116553.29357885986,116765.72092601456,116978.14827316925,117190.57562032394,117403.00296747865,117615.43031463336,117827.85766178803,118040.28500894274,118252.71235609744,118465.13970325213,118677.56705040683,118889.99439756153,119102.42174471622,119314.84909187091,119527.27643902562,119739.70378618031,119952.131133335,120164.55848048971,120376.98582764441,120589.41317479909,120801.8405219538,121014.2678691085,121226.6952162632,121439.12256341788,121651.54991057259,121863.97725772728,122076.40460488197,122288.83195203668,122501.25929919137,122713.68664634606,122926.11399350077,123138.54134065547,123350.96868781015,123563.39603496486,123775.82338211956,123988.25072927425,124200.67807642894,124413.10542358365,124625.53277073834,124837.96011789303,125050.38746504774,125262.81481220243,125475.24215935712,125687.66950651183,125900.09685366653,126112.52420082121,126324.95154797591,126537.37889513062,126749.80624228531,126962.23358944,127174.66093659471,127387.0882837494,127599.51563090409,127811.9429780588,128024.37032521349,128236.79767236818,128449.22501952288,128661.65236667759
