RegionName,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
Colorado,193026.34407713497,194824.80818228115,196623.27228742733,198421.7363925735,200220.2004977197,202018.66460286587,203817.1287080121,205615.5928131583,207414.05691830447,209212.52102345065,211010.98512859683,212809.44923374307,214607.91333888925,216406.37744403543,218204.8415491816,220003.3056543278,221801.76975947397,223600.2338646202,225398.6979697664,227197.16207491257,228995.62618005875,230794.09028520493,232592.55439035117,234391.01849549735,236189.48260064353,237987.9467057897,239786.4108109359,241584.87491608213,243383.3390212283,245181.8031263745,246980.26723152067,248778.73133666685,250577.1954418131,252375.65954695927,254174.12365210545,255972.58775725163,257771.0518623978,259569.515967544,261367.98007269023,263166.4441778364,264964.9082829826,266763.3723881288,268561.83649327495,270360.3005984212,272158.7647035674,273957.22880871355,275755.69291385973,277554.1570190059,279352.6211241521,281151.08522929833,282949.5493344445,284748.0134395907,286546.4775447369,288344.94164988305,290143.4057550293,291941.8698601755,293740.33396532165,295538.79807046783,297337.262175614,299135.72628076025,300934.19038590643,302732.6544910526,304531.1185961988,306329.582701345,308128.0468064912,309926.5109116374,311724.9750167836,313523.43912192975,315321.90322707593,317120.3673322221,318918.83143736835,320717.29554251453,322515.7596476607,324314.2237528069,326112.6878579531,327911.1519630993,329709.6160682455,331508.0801733917,333306.54427853785,335105.00838368403,336903.4724888302,338701.93659397645,340500.40069912263,342298.8648042688,344097.328909415,345895.7930145612,347694.2571197074,349492.7212248536,351291.1853299998,353089.64943514596,354888.11354029214,356686.5776454384,358485.04175058455,360283.50585573073,362081.9699608769,363880.4340660231,365678.89817116933,367477.3622763155,369275.8263814617,371074.2904866079,372872.75459175406,374671.21869690024,376469.6828020465,378268.14690719265,380066.61101233884,381865.075117485,383663.5392226312,385462.00332777743,387260.4674329236,389058.9315380698,390857.395643216,392655.85974836216,394454.32385350834,396252.7879586546,398051.25206380076,399849.71616894694,401648.1802740931,403446.6443792393,405245.10848438554,407043.5725895317,408842.0366946779,410640.5007998241,412438.96490497026,414237.4290101165,416035.8931152626,417834.35722040886,419632.8213255551,421431.2854307012,423229.74953584746,425028.2136409936,426826.6777461398,428625.14185128605,430423.6059564322,432222.0700615784,434020.53416672454,435818.9982718708,437617.4623770169,439415.92648216314
Alabama,114278.47741046832,114475.92050721115,114673.36360395397,114870.8067006968,115068.24979743964,115265.69289418246,115463.1359909253,115660.57908766813,115858.02218441095,116055.46528115378,116252.90837789662,116450.35147463944,116647.79457138227,116845.2376681251,117042.68076486792,117240.12386161076,117437.5669583536,117635.01005509641,117832.45315183925,118029.89624858208,118227.3393453249,118424.78244206774,118622.22553881057,118819.66863555339,119017.11173229622,119214.55482903906,119411.99792578188,119609.44102252471,119806.88411926755,120004.32721601037,120201.7703127532,120399.21340949603,120596.65650623885,120794.09960298169,120991.54269972452,121188.98579646734,121386.42889321018,121583.87198995301,121781.31508669583,121978.75818343867,122176.2012801815,122373.64437692432,122571.08747366715,122768.53057040999,122965.97366715281,123163.41676389564,123360.85986063848,123558.3029573813,123755.74605412413,123953.18915086697,124150.63224760978,124348.07534435262,124545.51844109545,124742.96153783827,124940.40463458111,125137.84773132394,125335.29082806676,125532.7339248096,125730.17702155243,125927.62011829525,126125.06321503808,126322.50631178092,126519.94940852374,126717.39250526657,126914.8356020094,127112.27869875223,127309.72179549506,127507.1648922379,127704.60798898072,127902.05108572355,128099.49418246638,128296.9372792092,128494.38037595204,128691.82347269487,128889.26656943769,129086.70966618053,129284.15276292336,129481.59585966618,129679.03895640901,129876.48205315185,130073.92514989467,130271.3682466375,130468.81134338034,130666.25444012316,130863.69753686599,131061.14063360883,131258.58373035165,131456.0268270945,131653.4699238373,131850.91302058013,132048.35611732298,132245.7992140658,132443.24231080862,132640.68540755147,132838.1285042943,133035.5716010371,133233.01469777996,133430.45779452278,133627.9008912656,133825.34398800845,134022.78708475127,134220.2301814941,134417.67327823694,134615.11637497976,134812.55947172258,135010.00256846542,135207.44566520824,135404.88876195106,135602.33185869388,135799.77495543673,135997.21805217955,136194.66114892237,136392.10424566522,136589.54734240804,136786.99043915086,136984.4335358937,137181.87663263653,137379.31972937935,137576.7628261222,137774.20592286502,137971.64901960784,138169.0921163507,138366.5352130935,138563.97830983633,138761.42140657917,138958.864503322,139156.3076000648,139353.75069680766,139551.19379355048,139748.6368902933,139946.07998703615,140143.52308377897,140340.9661805218,140538.40927726464,140735.85237400746,140933.29547075028,141130.73856749313,141328.18166423595
South Carolina,137670.0811294766,138062.48340741254,138454.88568534853,138847.28796328447,139239.69024122047,139632.0925191564,140024.4947970924,140416.89707502836,140809.29935296433,141201.7016309003,141594.10390883626,141986.50618677223,142378.9084647082,142771.31074264416,143163.71302058012,143556.11529851612,143948.51757645205,144340.91985438805,144733.32213232398,145125.72441025998,145518.12668819592,145910.5289661319,146302.93124406788,146695.33352200384,147087.7357999398,147480.13807787577,147872.54035581174,148264.9426337477,148657.3449116837,149049.74718961964,149442.14946755563,149834.55174549157,150226.95402342756,150619.3563013635,151011.7585792995,151404.16085723546,151796.56313517143,152188.9654131074,152581.36769104336,152973.76996897932,153366.1722469153,153758.57452485125,154150.97680278722,154543.3790807232,154935.78135865915,155328.18363659515,155720.58591453108,156112.98819246708,156505.390470403,156897.792748339,157290.19502627497,157682.59730421094,158074.9995821469,158467.40186008287,158859.80413801884,159252.2064159548,159644.6086938908,160037.01097182673,160429.41324976273,160821.81552769867,161214.21780563466,161606.6200835706,161999.0223615066,162391.42463944253,162783.82691737852,163176.2291953145,163568.63147325045,163961.03375118642,164353.4360291224,164745.83830705835,165138.24058499432,165530.6428629303,165923.04514086625,166315.44741880224,166707.84969673818,167100.25197467417,167492.6542526101,167885.0565305461,168277.45880848207,168669.86108641804,169062.263364354,169454.66564228997,169847.06792022593,170239.4701981619,170631.87247609787,171024.27475403383,171416.67703196983,171809.07930990576,172201.48158784176,172593.8838657777,172986.2861437137,173378.68842164963,173771.09069958562,174163.4929775216,174555.89525545755,174948.29753339352,175340.69981132948,175733.10208926545,176125.5043672014,176517.9066451374,176910.30892307335,177302.71120100934,177695.11347894528,178087.51575688127,178479.9180348172,178872.3203127532,179264.72259068917,179657.12486862513,180049.5271465611,180441.92942449707,180834.33170243303,181226.733980369,181619.13625830496,182011.53853624093,182403.94081417692,182796.34309211286,183188.74537004885,183581.1476479848,183973.5499259208,184365.95220385672,184758.35448179272,185150.75675972868,185543.15903766465,185935.56131560061,186327.96359353658,186720.36587147255,187112.7681494085,187505.17042734448,187897.57270528044,188289.97498321644,188682.37726115237,189074.77953908837,189467.1818170243,189859.5840949603,190251.98637289624,190644.38865083223,191036.7909287682,191429.19320670416
Louisiana,145676.3378787879,145889.0735166794,146101.80915457092,146314.54479246243,146527.28043035395,146740.0160682455,146952.751706137,147165.48734402852,147378.22298192003,147590.95861981157,147803.6942577031,148016.4298955946,148229.1655334861,148441.90117137763,148654.63680926917,148867.37244716068,149080.1080850522,149292.8437229437,149505.57936083525,149718.31499872677,149931.05063661828,150143.7862745098,150356.5219124013,150569.25755029285,150781.99318818437,150994.72882607588,151207.46446396742,151420.20010185894,151632.93573975045,151845.67137764196,152058.40701553348,152271.142653425,152483.87829131653,152696.61392920805,152909.34956709956,153122.0852049911,153334.82084288262,153547.55648077413,153760.29211866565,153973.02775655716,154185.76339444867,154398.49903234022,154611.23467023173,154823.97030812324,155036.7059460148,155249.4415839063,155462.1772217978,155674.91285968933,155887.64849758084,156100.38413547236,156313.1197733639,156525.8554112554,156738.59104914693,156951.32668703847,157164.06232492998,157376.7979628215,157589.533600713,157802.26923860452,158015.00487649604,158227.74051438758,158440.4761522791,158653.2117901706,158865.94742806215,159078.68306595366,159291.41870384518,159504.1543417367,159716.8899796282,159929.62561751972,160142.36125541126,160355.09689330278,160567.8325311943,160780.56816908583,160993.30380697735,161206.03944486886,161418.77508276037,161631.5107206519,161844.2463585434,162056.98199643494,162269.71763432646,162482.45327221797,162695.18891010951,162907.92454800103,163120.66018589254,163333.39582378406,163546.13146167557,163758.86709956708,163971.60273745863,164184.33837535014,164397.07401324165,164609.8096511332,164822.5452890247,165035.28092691622,165248.01656480774,165460.75220269925,165673.48784059077,165886.2234784823,166098.95911637382,166311.69475426534,166524.43039215688,166737.1660300484,166949.9016679399,167162.63730583142,167375.37294372293,167588.10858161445,167800.844219506,168013.5798573975,168226.31549528902,168439.05113318056,168651.78677107207,168864.5224089636,169077.2580468551,169289.99368474662,169502.72932263813,169715.46496052967,169928.2005984212,170140.9362363127,170353.67187420424,170566.40751209576,170779.14314998727,170991.87878787878,171204.6144257703,171417.35006366184,171630.08570155335,171842.82133944487,172055.55697733638,172268.29261522793,172481.02825311944,172693.76389101095,172906.49952890247,173119.23516679398,173331.97080468552,173544.70644257704,173757.44208046855,173970.17771836006,174182.9133562516,174395.64899414312,174608.38463203463,174821.12026992615
Kentucky,104257.3261707989,104563.92391022525,104870.5216496516,105177.11938907794,105483.7171285043,105790.31486793065,106096.912607357,106403.51034678334,106710.10808620969,107016.70582563605,107323.30356506238,107629.90130448874,107936.49904391509,108243.09678334143,108549.6945227678,108856.29226219413,109162.89000162049,109469.48774104683,109776.08548047318,110082.68321989954,110389.28095932587,110695.87869875223,111002.47643817858,111309.07417760493,111615.67191703127,111922.26965645762,112228.86739588398,112535.46513531033,112842.06287473667,113148.66061416302,113455.25835358936,113761.85609301573,114068.45383244206,114375.05157186842,114681.64931129476,114988.24705072111,115294.84479014747,115601.4425295738,115908.04026900016,116214.63800842651,116521.23574785286,116827.83348727922,117134.43122670555,117441.02896613191,117747.62670555826,118054.2244449846,118360.82218441095,118667.4199238373,118974.01766326366,119280.61540269,119587.21314211635,119893.8108815427,120200.40862096904,120507.0063603954,120813.60409982175,121120.2018392481,121426.79957867444,121733.39731810079,122039.99505752714,122346.5927969535,122653.19053637984,122959.78827580619,123266.38601523254,123572.98375465888,123879.58149408524,124186.17923351159,124492.77697293794,124799.37471236428,125105.97245179063,125412.57019121699,125719.16793064334,126025.76567006968,126332.36340949603,126638.96114892238,126945.55888834872,127252.15662777508,127558.75436720143,127865.35210662778,128171.94984605412,128478.54758548047,128785.14532490683,129091.74306433318,129398.34080375952,129704.93854318587,130011.53628261221,130318.13402203856,130624.73176146492,130931.32950089127,131237.92724031763,131544.52497974396,131851.1227191703,132157.72045859665,132464.31819802301,132770.91593744938,133077.5136768757,133384.11141630204,133690.7091557284,133997.30689515476,134303.90463458112,134610.50237400745,134917.1001134338,135223.69785286015,135530.2955922865,135836.89333171287,136143.4910711392,136450.08881056553,136756.6865499919,137063.28428941825,137369.88202884461,137676.47976827095,137983.07750769728,138289.67524712364,138596.27298655,138902.87072597636,139209.4684654027,139516.06620482903,139822.6639442554,140129.26168368175,140435.8594231081,140742.45716253444,141049.05490196077,141355.65264138713,141662.2503808135,141968.84812023983,142275.4458596662,142582.04359909252,142888.64133851888,143195.23907794524,143501.83681737157,143808.43455679793,144115.03229622426,144421.63003565063,144728.227775077,145034.82551450332,145341.42325392965,145648.020993356,145954.61873278237,146261.21647220873
Oregon,188178.18539944902,189669.6030117832,191161.0206241174,192652.4382364516,194143.85584878578,195635.27346111997,197126.69107345416,198618.10868578835,200109.52629812254,201600.94391045673,203092.36152279092,204583.7791351251,206075.1967474593,207566.6143597935,209058.03197212768,210549.44958446187,212040.86719679605,213532.28480913024,215023.70242146443,216515.12003379862,218006.5376461328,219497.955258467,220989.3728708012,222480.79048313538,223972.20809546957,225463.62570780376,226955.04332013795,228446.46093247214,229937.87854480633,231429.29615714052,232920.7137694747,234412.1313818089,235903.5489941431,237394.96660647728,238886.38421881146,240377.80183114565,241869.21944347984,243360.63705581403,244852.05466814822,246343.4722804824,247834.8898928166,249326.3075051508,250817.72511748498,252309.14272981917,253800.56034215336,255291.97795448755,256783.3955668218,258274.813179156,259766.23079149018,261257.64840382437,262749.06601615855,264240.48362849274,265731.90124082693,267223.3188531611,268714.7364654953,270206.1540778295,271697.5716901637,273188.9893024979,274680.40691483207,276171.82452716626,277663.24213950045,279154.65975183464,280646.0773641688,282137.494976503,283628.9125888372,285120.3302011714,286611.7478135056,288103.1654258398,289594.58303817397,291086.00065050815,292577.41826284234,294068.83587517653,295560.2534875107,297051.6710998449,298543.0887121791,300034.5063245133,301525.9239368475,303017.34154918167,304508.75916151586,306000.17677385005,307491.59438618424,308983.0119985184,310474.4296108526,311965.8472231868,313457.264835521,314948.6824478552,316440.1000601894,317931.51767252357,319422.93528485775,320914.35289719194,322405.77050952613,323897.1881218603,325388.6057341945,326880.0233465287,328371.4409588629,329862.8585711971,331354.27618353127,332845.69379586546,334337.11140819965,335828.52902053384,337319.946632868,338811.3642452022,340302.7818575364,341794.1994698706,343285.6170822048,344777.034694539,346268.45230687317,347759.86991920735,349251.28753154154,350742.70514387573,352234.1227562099,353725.5403685441,355216.9579808783,356708.3755932125,358199.7932055467,359691.21081788087,361182.62843021506,362674.04604254925,364165.46365488344,365656.8812672176,367148.2988795518,368639.716491886,370131.1341042202,371622.5517165544,373113.9693288886,374605.38694122277,376096.80455355695,377588.22216589114,379079.63977822533,380571.0573905595,382062.4750028937,383553.89261522796,385045.31022756215,386536.72783989634,388028.1454522305,389519.5630645647,391010.9806768989,392502.3982892331
Oklahoma,99908.479476584,100142.96959742573,100377.45971826746,100611.94983910919,100846.43995995092,101080.93008079263,101315.42020163436,101549.91032247609,101784.4004433178,102018.89056415955,102253.38068500126,102487.87080584299,102722.36092668472,102956.85104752643,103191.34116836816,103425.83128920989,103660.3214100516,103894.81153089335,104129.30165173506,104363.79177257679,104598.28189341852,104832.77201426023,105067.26213510196,105301.75225594369,105536.2423767854,105770.73249762715,106005.22261846886,106239.71273931059,106474.20286015232,106708.69298099403,106943.18310183578,107177.67322267749,107412.16334351922,107646.65346436095,107881.14358520266,108115.63370604439,108350.12382688612,108584.61394772783,108819.10406856958,109053.59418941129,109288.08431025302,109522.57443109475,109757.06455193646,109991.55467277819,110226.04479361992,110460.53491446163,110695.02503530338,110929.51515614509,111164.00527698682,111398.49539782855,111632.98551867026,111867.475639512,112101.96576035372,112336.45588119545,112570.94600203718,112805.43612287889,113039.92624372062,113274.41636456235,113508.90648540406,113743.3966062458,113977.88672708752,114212.37684792925,114446.86696877098,114681.35708961269,114915.84721045442,115150.33733129615,115384.82745213786,115619.3175729796,115853.80769382132,116088.29781466305,116322.78793550478,116557.27805634649,116791.76817718823,117026.25829802995,117260.74841887168,117495.2385397134,117729.72866055512,117964.21878139685,118198.70890223858,118433.19902308029,118667.68914392203,118902.17926476375,119136.66938560548,119371.1595064472,119605.64962728892,119840.13974813065,120074.62986897238,120309.11998981409,120543.61011065583,120778.10023149755,121012.59035233928,121247.080473181,121481.57059402272,121716.06071486446,121950.55083570618,122185.0409565479,122419.53107738963,122654.02119823135,122888.51131907308,123123.0014399148,123357.49156075652,123591.98168159826,123826.47180243998,124060.9619232817,124295.45204412343,124529.94216496515,124764.43228580688,124998.9224066486,125233.41252749032,125467.90264833206,125702.39276917378,125936.8828900155,126171.37301085723,126405.86313169895,126640.35325254069,126874.8433733824,127109.33349422412,127343.82361506586,127578.31373590758,127812.80385674932,128047.29397759103,128281.78409843275,128516.27421927449,128750.7643401162,128985.25446095792,129219.74458179966,129454.23470264138,129688.72482348312,129923.21494432483,130157.70506516655,130392.19518600829,130626.68530685,130861.17542769175,131095.66554853346,131330.15566937518,131564.64579021692,131799.13591105863,132033.62603190035
Connecticut,249548.25206611573,249550.12093895412,249551.9898117925,249553.8586846309,249555.7275574693,249557.5964303077,249559.46530314608,249561.33417598446,249563.20304882285,249565.07192166126,249566.94079449965,249568.80966733804,249570.67854017642,249572.5474130148,249574.41628585322,249576.2851586916,249578.15403153,249580.02290436838,249581.89177720677,249583.76065004515,249585.62952288357,249587.49839572195,249589.36726856034,249591.23614139872,249593.1050142371,249594.97388707552,249596.8427599139,249598.7116327523,249600.58050559068,249602.44937842907,249604.31825126748,249606.18712410587,249608.05599694425,249609.92486978264,249611.79374262103,249613.66261545944,249615.53148829783,249617.4003611362,249619.2692339746,249621.13810681298,249623.0069796514,249624.8758524898,249626.74472532817,249628.61359816656,249630.48247100494,249632.35134384336,249634.22021668174,249636.08908952013,249637.95796235852,249639.8268351969,249641.69570803532,249643.5645808737,249645.4334537121,249647.30232655047,249649.17119938886,249651.04007222728,249652.90894506566,249654.77781790405,249656.64669074243,249658.51556358082,249660.3844364192,249662.25330925762,249664.122182096,249665.9910549344,249667.85992777278,249669.72880061116,249671.59767344958,249673.46654628796,249675.33541912635,249677.20429196474,249679.07316480312,249680.94203764154,249682.81091047992,249684.6797833183,249686.5486561567,249688.41752899508,249690.2864018335,249692.15527467188,249694.02414751027,249695.89302034865,249697.76189318704,249699.63076602545,249701.49963886384,249703.36851170223,249705.2373845406,249707.106257379,249708.9751302174,249710.8440030558,249712.71287589418,249714.58174873257,249716.45062157096,249718.31949440937,249720.18836724776,249722.05724008614,249723.92611292453,249725.7949857629,249727.66385860133,249729.53273143971,249731.4016042781,249733.2704771165,249735.13934995487,249737.00822279326,249738.87709563167,249740.74596847006,249742.61484130844,249744.48371414683,249746.35258698522,249748.22145982363,249750.09033266202,249751.9592055004,249753.8280783388,249755.69695117717,249757.5658240156,249759.43469685398,249761.30356969236,249763.17244253075,249765.04131536913,249766.91018820755,249768.77906104593,249770.64793388432,249772.5168067227,249774.3856795611,249776.2545523995,249778.1234252379,249779.99229807628,249781.86117091466,249783.73004375305,249785.59891659147,249787.46778942985,249789.33666226824,249791.20553510662,249793.074407945,249794.94328078342,249796.8121536218,249798.6810264602,249800.54989929858,249802.41877213697,249804.28764497538
Iowa,113315.74201101929,113620.41623492372,113925.09045882816,114229.7646827326,114534.43890663703,114839.11313054146,115143.7873544459,115448.46157835034,115753.13580225478,116057.81002615922,116362.48425006366,116667.1584739681,116971.83269787254,117276.50692177698,117581.18114568142,117885.85536958586,118190.5295934903,118495.20381739472,118799.87804129916,119104.5522652036,119409.22648910804,119713.90071301247,120018.5749369169,120323.24916082135,120627.92338472579,120932.59760863023,121237.27183253467,121541.9460564391,121846.62028034354,122151.29450424798,122455.96872815242,122760.64295205686,123065.31717596129,123369.99139986573,123674.66562377017,123979.33984767461,124284.01407157903,124588.68829548347,124893.36251938791,125198.03674329235,125502.71096719679,125807.38519110123,126112.05941500567,126416.73363891011,126721.40786281455,127026.08208671899,127330.75631062343,127635.43053452787,127940.1047584323,128244.77898233673,128549.45320624117,128854.12743014561,129158.80165405005,129463.4758779545,129768.15010185892,130072.82432576336,130377.4985496678,130682.17277357224,130986.84699747668,131291.52122138112,131596.19544528556,131900.86966918997,132205.5438930944,132510.21811699885,132814.8923409033,133119.56656480773,133424.24078871217,133728.9150126166,134033.58923652105,134338.26346042549,134642.93768432993,134947.61190823436,135252.2861321388,135556.96035604324,135861.63457994768,136166.30880385212,136470.98302775656,136775.657251661,137080.33147556544,137385.00569946988,137689.67992337432,137994.35414727876,138299.0283711832,138603.70259508764,138908.37681899208,139213.0510428965,139517.72526680093,139822.39949070537,140127.0737146098,140431.74793851425,140736.4221624187,141041.09638632313,141345.77061022754,141650.44483413198,141955.11905803642,142259.79328194086,142564.4675058453,142869.14172974974,143173.81595365418,143478.49017755862,143783.16440146306,144087.8386253675,144392.51284927194,144697.18707317638,145001.86129708082,145306.53552098526,145611.2097448897,145915.88396879414,146220.55819269858,146525.23241660302,146829.90664050746,147134.5808644119,147439.25508831633,147743.92931222077,148048.6035361252,148353.27776002965,148657.95198393406,148962.6262078385,149267.30043174294,149571.97465564738,149876.64887955182,150181.32310345626,150485.9973273607,150790.6715512651,151095.34577516955,151400.019999074,151704.69422297843,152009.36844688287,152314.0426707873,152618.71689469175,152923.3911185962,153228.06534250063,153532.73956640507,153837.4137903095,154142.08801421395,154446.7622381184,154751.43646202283,155056.11068592727
Mississippi,101817.23636363634,101987.49121466767,102157.74606569899,102328.0009167303,102498.25576776164,102668.51061879296,102838.76546982428,103009.0203208556,103179.27517188693,103349.53002291825,103519.78487394957,103690.03972498089,103860.29457601221,104030.54942704353,104200.80427807485,104371.05912910617,104541.3139801375,104711.56883116881,104881.82368220013,105052.07853323146,105222.33338426278,105392.5882352941,105562.84308632542,105733.09793735674,105903.35278838806,106073.60763941938,106243.8624904507,106414.11734148202,106584.37219251334,106754.62704354468,106924.881894576,107095.13674560732,107265.39159663864,107435.64644766996,107605.90129870128,107776.1561497326,107946.41100076392,108116.66585179525,108286.92070282658,108457.1755538579,108627.43040488922,108797.68525592054,108967.94010695186,109138.19495798319,109308.4498090145,109478.70466004583,109648.95951107715,109819.21436210847,109989.46921313979,110159.72406417111,110329.97891520243,110500.23376623375,110670.48861726507,110840.7434682964,111010.99831932771,111181.25317035904,111351.50802139036,111521.76287242168,111692.017723453,111862.27257448432,112032.52742551564,112202.78227654696,112373.03712757828,112543.2919786096,112713.54682964092,112883.80168067224,113054.05653170358,113224.3113827349,113394.56623376622,113564.82108479754,113735.07593582886,113905.33078686018,114075.5856378915,114245.84048892283,114416.09533995415,114586.35019098548,114756.6050420168,114926.85989304812,115097.11474407944,115267.36959511077,115437.62444614209,115607.87929717341,115778.13414820473,115948.38899923605,116118.64385026737,116288.89870129869,116459.15355233001,116629.40840336133,116799.66325439265,116969.91810542397,117140.1729564553,117310.42780748662,117480.68265851794,117650.93750954926,117821.19236058058,117991.4472116119,118161.70206264322,118331.95691367454,118502.21176470586,118672.46661573718,118842.7214667685,119012.97631779982,119183.23116883116,119353.48601986248,119523.7408708938,119693.99572192512,119864.25057295644,120034.50542398776,120204.76027501909,120375.0151260504,120545.26997708173,120715.52482811306,120885.77967914438,121056.0345301757,121226.28938120703,121396.54423223835,121566.79908326967,121737.05393430099,121907.30878533231,122077.56363636363,122247.81848739495,122418.07333842627,122588.32818945759,122758.58304048891,122928.83789152023,123099.09274255155,123269.34759358288,123439.6024446142,123609.85729564552,123780.11214667684,123950.36699770816,124120.62184873948,124290.8766997708,124461.13155080212,124631.38640183344,124801.64125286476,124971.89610389608,125142.1509549274
Arkansas,98923.81212121212,99159.97606315253,99396.14000509295,99632.30394703336,99868.46788897377,100104.63183091418,100340.79577285459,100576.959714795,100813.1236567354,101049.28759867583,101285.45154061624,101521.61548255666,101757.77942449707,101993.94336643748,102230.10730837789,102466.2712503183,102702.43519225871,102938.59913419913,103174.76307613954,103410.92701807996,103647.09096002037,103883.25490196078,104119.41884390119,104355.5827858416,104591.74672778201,104827.91066972242,105064.07461166284,105300.23855360325,105536.40249554368,105772.56643748409,106008.7303794245,106244.8943213649,106481.05826330531,106717.22220524572,106953.38614718615,107189.55008912655,107425.71403106698,107661.87797300739,107898.0419149478,108134.2058568882,108370.36979882861,108606.53374076902,108842.69768270943,109078.86162464986,109315.02556659027,109551.18950853069,109787.3534504711,110023.51739241151,110259.68133435192,110495.84527629233,110732.00921823274,110968.17316017316,111204.33710211357,111440.50104405399,111676.6649859944,111912.82892793481,112148.99286987522,112385.15681181563,112621.32075375604,112857.48469569645,113093.64863763687,113329.81257957728,113565.9765215177,113802.14046345811,114038.30440539852,114274.46834733893,114510.63228927934,114746.79623121975,114982.96017316017,115219.12411510058,115455.288057041,115691.45199898141,115927.61594092182,116163.77988286223,116399.94382480264,116636.10776674305,116872.27170868346,117108.43565062388,117344.5995925643,117580.76353450472,117816.92747644513,118053.09141838553,118289.25536032594,118525.41930226635,118761.58324420676,118997.74718614719,119233.9111280876,119470.07507002802,119706.23901196843,119942.40295390884,120178.56689584925,120414.73083778966,120650.89477973006,120887.05872167047,121123.2226636109,121359.3866055513,121595.55054749173,121831.71448943214,122067.87843137255,122304.04237331296,122540.20631525337,122776.37025719378,123012.5341991342,123248.69814107461,123484.86208301503,123721.02602495544,123957.18996689585,124193.35390883626,124429.51785077667,124665.68179271708,124901.84573465749,125138.0096765979,125374.17361853833,125610.33756047874,125846.50150241915,126082.66544435956,126318.82938629997,126554.99332824038,126791.15727018079,127027.3212121212,127263.48515406164,127499.64909600205,127735.81303794245,127971.97697988286,128208.14092182327,128444.30486376368,128680.46880570409,128916.6327476445,129152.79668958491,129388.96063152535,129625.12457346576,129861.28851540617,130097.45245734658,130333.61639928698,130569.7803412274,130805.9442831678,131042.10822510821,131278.27216704862
